"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2025-10-17","12:16","경기","화성시","행정중앙2로","경기도 화성시 향남읍 행정리 534도","경기도 화성시 향남읍 행정리 583도","24","58","12","매우좋음"
"2025-10-17","12:11","경기","화성시","행정중앙1로","경기도 화성시 향남읍 행정리 583-1도","경기도 화성시 향남읍 행정리 534-2도","24","58","4","매우좋음"
"2025-10-17","12:06","경기","화성시","행정동로","경기도 화성시 향남읍 도이리 425도","경기도 화성시 향남읍 행정리 583-1도","24","58","15","매우좋음"
"2025-10-17","11:23","경기","화성시","발안로","경기도 화성시 향남읍 평리 223-42도","경기도 화성시 향남읍 수직리 97-1도","23","61","6","매우좋음"
"2025-10-17","11:08","경기","화성시","향남로","경기도 화성시 팔탄면 가재리 537-1대","경기도 화성시 향남읍 상신리 813-21 답","23","61","5","매우좋음"
"2025-10-17","10:59","경기","화성시","발안만세길","경기도 화성시 향남읍 장짐리 360-10답","경기도 화성시 향남읍 제암리 118-2도","23","61","54","좋음"
"2025-10-17","13:39","서울","강북구","덕릉로","서울특별시 강북구 번동 655-7천","서울특별시 강북구 수유동 453-1도","25","54","3","매우좋음"
"2025-10-17","13:27","서울","강북구","노해로","서울특별시 강북구 번동 386-16도","서울특별시 강북구 수유동 650-31천","24","55","4","매우좋음"
"2025-10-17","11:50","서울","강북구","인수봉로","서울특별시 강북구 미아동 1354-12 도","서울특별시 강북구 수유동 565-1도","23","58","3","매우좋음"
"2025-10-17","11:38","서울","강북구","솔샘로","서울특별시 강북구 미아동 231도","서울특별시 강북구 미아동 1353-13 공","24","56","15","매우좋음"
"2025-10-17","11:14","서울","강북구","한천로","서울특별시 강북구 수유동 279-7 도","서울특별시 강북구 번동 612-3천","23","59","8","매우좋음"
"2025-10-17","10:42","서울","강북구","삼양로","서울특별시 성북구 길음동 586-44도","서울특별시 강북구 우이동 207-16 도","22","61","2","매우좋음"
"2025-10-17","10:25","서울","강북구","도봉로","서울특별시 강북구 번동 655-1천","서울특별시 강북구 미아동 14-2도","22","61","3","매우좋음"
"2025-10-17","14:46","경기","양주시","일영로","경기도 양주시 장흥면 일영리 313-5도","경기도 양주시 장흥면 삼하리 산90-34임","24","58","18","매우좋음"
"2025-10-17","14:21","경기","양주시","북한산로","경기도 양주시 장흥면 교현리 130-10도","경기도 양주시 장흥면 교현리 403-1도","24","56","5","매우좋음"
"2025-10-17","14:16","경기","양주시","호국로","경기도 양주시 장흥면 울대리 산45-2 도","경기도 양주시 장흥면 일영리 산78-6 도","24","56","5","매우좋음"
"2025-10-17","13:53","경기","양주시","원학로","경기도 양주시 광사동 산130-9도","경기도 양주시 마전동 412-1 도","24","58","6","매우좋음"
"2025-10-17","13:40","경기","양주시","송랑로","경기도 양주시 삼숭동 672-10 도","경기도 양주시 만송동 500-3 도","24","56","9","매우좋음"
"2025-10-17","12:40","경기","양주시","고읍남로","경기도 양주시 광사동 723도","경기도 양주시 광사동 723도","24","57","285","매우나쁨"
"2025-10-17","12:36","경기","양주시","고읍북로","경기도 양주시 만송동 717도","경기도 양주시 만송동 714도","24","56","8","매우좋음"
"2025-10-17","12:28","경기","양주시","고읍로","경기도 양주시 고읍동 118-2도","경기도 양주시 만송동 343-1 도","24","55","4","매우좋음"
"2025-10-17","12:04","경기","양주시","부흥로","경기도 양주시 광적면 비암리 산119-3도","경기도 양주시 삼숭동 산30-11임","24","58","4","매우좋음"
"2025-10-17","11:47","경기","양주시","중앙로","경기도 양주시 백석읍 오산리 653-12 구","경기도 양주시 백석읍 방성리 538-1도","23","59","6","매우좋음"
"2025-10-17","11:37","경기","양주시","고릉말로","경기도 양주시 백석읍 방성리 101-1도","경기도 양주시 백석읍 오산리 20-4전","23","59","33","매우좋음"
"2025-10-17","11:27","경기","양주시","백은로","경기도 양주시 백석읍 연곡리 19-16 도","경기도 양주시 은현면 운암리 495-20도","23","60","11","매우좋음"
"2025-10-17","11:20","경기","양주시","광적로","경기도 양주시 광적면 덕도리 산 132-1 도","경기도 양주시 광적면 가납리 679-6 도","23","60","6","매우좋음"
"2025-10-17","10:56","경기","양주시","감악산로","경기도 양주시 남면 신암리 산 90-4 도","경기도 양주시 남면 상수리 312-4 도","22","62","5","매우좋음"
"2025-10-17","10:44","경기","양주시","삼육사로","경기도 양주시 은현면 봉암리 196-8 도","경기도 양주시 남면 구암리 40-5 도","22","61","11","매우좋음"
"2025-10-17","14:59","서울","양천구","오목로","서울특별시 양천구 목동 409-379천","서울특별시 양천구 신월동 838도","25","58","7","매우좋음"
"2025-10-17","14:15","서울","양천구","남부순환로","서울특별시 양천구 신월동","서울특별시 양천구 신정동 857-3 도","26","54","5","매우좋음"
"2025-10-17","14:09","서울","양천구","가로공원로","서울특별시 양천구 신월동","서울특별시 양천구 신월동 39-5 도","25","55","16","매우좋음"
"2025-10-17","14:00","서울","양천구","화곡로","서울특별시 양천구 신월동 38-6 도","서울특별시 양천구 신월동 258도","26","54","5","매우좋음"
"2025-10-17","13:35","서울","양천구","중앙로","서울특별시 양천구 신정동 620-2도","서울특별시 양천구 신월동 862도","25","57","4","매우좋음"
"2025-10-17","13:31","서울","양천구","목동남로","서울특별시 양천구 신정동 330-9도","서울특별시 양천구 신정동 325-12도","25","58","5","매우좋음"
"2025-10-17","13:24","서울","양천구","목동로3길","서울특별시 양천구 신정동 620-2도","서울특별시 양천구 신정동 328-5도","24","59","11","매우좋음"
"2025-10-17","13:17","서울","양천구","신정로","서울특별시 양천구 신정동 831-2 도","서울특별시 양천구 신정동 574-1도","24","61","6","매우좋음"
"2025-10-17","13:10","서울","양천구","신정로7길","서울특별시 양천구 신정동 산 125-24 도","서울특별시 양천구 신정동 828 도","24","61","19","매우좋음"
"2025-10-17","13:04","서울","양천구","신정이펜1로","서울특별시 양천구 신정동 1322-1 공","서울특별시 양천구 신정동 1316-9 도","24","60","47","매우좋음"
"2025-10-17","11:41","서울","양천구","신월로","서울특별시 양천구 신정동 1094도","서울특별시 양천구 신월동 728-28 도","24","59","14","매우좋음"
"2025-10-17","11:31","서울","양천구","신목로","서울특별시 양천구 목동 916-1도","서울특별시 양천구 신정동 139-2제","24","60","1","매우좋음"
"2025-10-17","11:16","서울","양천구","목동중앙로","서울특별시 양천구 목동 919-1도","서울특별시 양천구 목동 136-2도","22","64","4","매우좋음"
"2025-10-17","10:55","서울","양천구","목동동로","서울특별시 양천구 신정동 574-1도","서울특별시 양천구 목동 910-2제","22","64","2","매우좋음"
"2025-10-17","10:41","서울","양천구","목동서로","서울특별시 양천구 목동 910-2제","서울특별시 양천구 신정동 324-4도","22","64","8","매우좋음"
"2025-10-17","10:32","서울","양천구","공항대로","목동 606-18","목동 518","22","63","9","매우좋음"
"2025-10-17","10:24","서울","양천구","등촌로","목동 807-5","목동 606-3","22","63","8","매우좋음"
"2025-10-17","10:15","서울","양천구","목동로","서울특별시 양천구 신정동 330-8제","서울특별시 양천구 신정동 1060도","22","66","4","매우좋음"
"2025-10-17","10:04","서울","양천구","안양천로","서울특별시 양천구 목동 560도","서울특별시 양천구 신정동 871-30도","22","66","4","매우좋음"
"2025-10-20","15:23","경기","수원시 영통구","도청로","경기도 수원시 영통구 이의동 산127-27 임","경기도 수원시 영통구 이의동 1381도","16","63","2","매우좋음"
"2025-10-20","15:16","경기","수원시 영통구","광교호수공원로","경기도 수원시 영통구 원천동 147-3 도","경기도 수원시 영통구 하동 산62-13 임","16","65","2","매우좋음"
"2025-10-20","15:01","경기","수원시 영통구","삼성로","경기도 수원시 영통구 망포동 38-3 도","경기도 용인시기흥구 영덕동 889도","16","62","4","매우좋음"
"2025-10-20","14:58","경기","수원시 영통구","동탄지성로","경기도 수원시 영통구 망포동 669-3 도","경기도 수원시 영통구 망포동 38-3 도","17","62","3","매우좋음"
"2025-10-20","14:47","경기","수원시 영통구","동탄원천로","경기도 수원시 영통구 원천동 626도","경기도 수원시 영통구 매탄동 673-85 도","17","61","2","매우좋음"
"2025-10-20","14:31","경기","수원시 영통구","봉영로","경기도 수원시 영통구 망포동 574-6 도","경기도 용인시기흥구 영덕동 829-4도","16","63","3","매우좋음"
"2025-10-20","14:20","경기","수원시 영통구","덕영대로","경기도 수원시 영통구 영통동","경기도 수원시 영통구 신동 550-47천","17","62","3","매우좋음"
"2025-10-20","14:15","경기","수원시 영통구","청명로","경기도 수원시 영통구 영통동 1057-2도","경기도 수원시 영통구 영통동 1069도","16","64","6","매우좋음"
"2025-10-20","14:06","경기","수원시 영통구","반달로","경기도 수원시 영통구 영통동 1055도","경기도 수원시 영통구 영통동 1055도","16","63","7","매우좋음"
"2025-10-20","13:52","경기","수원시 영통구","청명북로","경기도 수원시 영통구 영통동 1079도","경기도 수원시 영통구 영통동 1057-1도","16","65","12","매우좋음"
"2025-10-20","13:30","경기","수원시 영통구","매영로","경기도 수원시 영통구 매탄동 910도","경기도 수원시 영통구 영통동 1087도","16","64","3","매우좋음"
"2025-10-20","12:39","경기","수원시 팔달구","중부대로","경기도 수원시 팔달구 중동 153도","경기도 수원시 팔달구 우만동 447도","16","63","3","매우좋음"
"2025-10-20","12:27","경기","수원시 팔달구","창룡대로","경기도 수원시 팔달구 우만동 459도","경기도 수원시 팔달구 북수동 421-1도","15","63","2","매우좋음"
"2025-10-20","12:20","경기","수원시 영통구","창룡대로","경기도 수원시 영통구 이의동 1374도","경기도 수원시 영통구 이의동 0-1가","15","65","1","매우좋음"
"2025-10-20","12:07","경기","수원시 영통구","광교로","경기도 수원시 영통구 이의동 1381도","경기도 수원시 영통구 이의동 1223-2도","14","68","1","매우좋음"
"2025-10-20","12:05","경기","수원시 팔달구","광교로","경기도 수원시 팔달구 우만동 산51-6도","경기도 수원시 팔달구 우만동 1-9임","15","66","3","매우좋음"
"2025-10-20","11:57","경기","수원시 팔달구","권광로","경기도 수원시 팔달구 인계동 1142도","경기도 수원시 팔달구 우만동 산51-6도","14","67","3","매우좋음"
"2025-10-20","11:52","경기","수원시 권선구","권광로","경기도 수원시 권선구 권선동 1281도","경기도 수원시 팔달구 인계동 1142도","14","66","6","매우좋음"
"2025-10-20","11:43","경기","수원시 팔달구","권중로","경기도 수원시 권선구 권선동 1183도","경기도 수원시 권선구 권선동 1280-1도","14","69","11","매우좋음"
